2001	to	co.uk	3484
2001	to	net.uk	19
2001	to	gov.uk	28
2001	to	null	1
2001	venturesportco.uk	co.uk	3
2001	wroclaw.pl	co.uk	2
2002	am	org.uk	8
2002	am	ac.uk	47
2002	am	co.uk	135
2002	am	net.uk	3
2002	am	gov.uk	11
2002	ca	org.uk	930
2002	ca	plc.uk	2
2002	ca	ltd.uk	2
2002	ca	ac.uk	5355
2002	ca	sch.uk	137
2002	ca	co.uk	50512
2002	ca	net.uk	36
2002	ca	gov.uk	101
2002	ca	me.uk	9
2002	catania.it	ac.uk	2
2002	co.nz	org.uk	130
2002	co.nz	ltd.uk	9
2002	co.nz	ac.uk	214
2002	co.nz	sch.uk	21
2002	co.nz	co.uk	6077
2002	co.nz	net.uk	11
2002	co.nz	gov.uk	16
2002	co.nz	me.uk	1
2002	com.bi	co.uk	11
2002	com.py	ac.uk	3
2002	com.py	co.uk	11
2002	do.do	co.uk	1
2002	fl.us	org.uk	11
2002	fl.us	ac.uk	49
2002	fl.us	sch.uk	3
2002	fl.us	co.uk	96
2002	fl.us	net.uk	1
2002	fl.us	gov.uk	31
2002	go.jp	org.uk	14
2002	go.jp	ac.uk	330
2002	go.jp	nhs.uk	1
2002	go.jp	sch.uk	1
2002	go.jp	co.uk	205
2002	go.jp	net.uk	1
2002	go.jp	gov.uk	12
2002	gouv.sn	org.uk	1
2002	gouv.sn	co.uk	2
2002	gouv.sn	gov.uk	2
2002	gx.cn	ac.uk	3
2002	io	org.uk	1
2002	io	co.uk	21
2002	lv	org.uk	46
2002	lv	ac.uk	52
2002	lv	co.uk	184
2002	lv	gov.uk	5
2002	med.sa	co.uk	1
2002	mel.uk	ltd.uk	15
2002	net.id	org.uk	3
2002	net.id	ac.uk	1
2002	net.id	co.uk	48
2002	net.id	net.uk	2
2002	nic.yu	org.uk	1
2002	nic.yu	co.uk	21
2002	org.im	ac.uk	2
2002	org.im	co.uk	25
2002	police.uk	org.uk	187
2002	police.uk	ac.uk	96
2002	police.uk	nhs.uk	1
2002	police.uk	sch.uk	15
2002	police.uk	co.uk	511
2002	police.uk	net.uk	8
2002	police.uk	gov.uk	1146
2002	police.uk	police.uk	3860
2002	rmplcco.uk	ac.uk	3
2002	sch.uk	org.uk	337
2002	sch.uk	ltd.uk	2
2002	sch.uk	ac.uk	196
2002	sch.uk	nhs.uk	1
2002	sch.uk	co.uk	1067
2002	sch.uk	sch.uk	33051
2002	sch.uk	net.uk	10
2002	sch.uk	gov.uk	346
2002	scottishparliament.uk	co.uk	1
2002	se	org.uk	458
2002	se	plc.uk	2
2002	se	ltd.uk	4
2002	se	ac.uk	3243
2002	se	sch.uk	10
2002	se	co.uk	7459
2002	se	gov.uk	85
2002	se	net.uk	90
2002	se	police.uk	2
2002	sheflac.uk	ac.uk	1
2002	trust.museum	org.uk	5
2002	trust.museum	co.uk	2
2002	trust.museum	gov.uk	1
2002	vinnica.ua	ac.uk	2
2002	vinnica.ua	co.uk	2
2003	ac.cr	org.uk	13
2003	ac.cr	ac.uk	16
2003	ac.cr	co.uk	72
2003	baikal.ru	co.uk	6
2003	bluedomeco.uk	co.uk	2
2003	como.it	ac.uk	4
2003	como.it	co.uk	5
2003	dni.us	org.uk	1
2003	dni.us	ac.uk	30
2003	dni.us	co.uk	18
2003	dni.us	sch.uk	3
2003	e.se	co.uk	14
2003	edu.gt	ac.uk	3
2003	edu.gt	co.uk	12
2003	edu.ve	org.uk	1
2003	edu.ve	ac.uk	10
2003	edu.ve	co.uk	16
2003	gamagori.aichi.jp	ac.uk	7
2003	gov.ba	co.uk	11
2003	gov.ba	gov.uk	4
2003	id.au	ac.uk	37
2003	id.au	co.uk	19
2003	jgora.pl	co.uk	6
2003	ketrzyn.pl	co.uk	7
2003	lutsk.ua	co.uk	10
2003	malopolska.pl	co.uk	2
2003	marugame.kagawa.jp	co.uk	1
2003	mielec.pl	co.uk	4
2003	net.sg	org.uk	10
2003	net.sg	ac.uk	57
2003	net.sg	co.uk	200
2003	net.sg	net.uk	8
2003	net.vn	org.uk	3
2003	net.vn	co.uk	2
2003	net.yu	org.uk	4
2003	net.yu	co.uk	10
2003	odessa.ua	ac.uk	5
2003	odessa.ua	co.uk	24
2003	presidentsaleh.ye	org.uk	7
2003	pt.it	co.uk	1
2003	sn	org.uk	8
2003	sn	ac.uk	77
2003	sn	co.uk	46
2003	tychy.pl	co.uk	4
2003	vu	org.uk	13
2003	vu	ac.uk	12
2003	vu	sch.uk	4
2003	vu	co.uk	280
2003	vu	net.uk	1
2003	wv.us	ac.uk	20
2003	wv.us	co.uk	22
2004	asahikawa.hokkaido.jp	ac.uk	6
2004	ashikaga.tochigi.jp	ac.uk	6
2004	ca.us	org.uk	131
2004	ca.us	ac.uk	372
2004	ca.us	sch.uk	182
2004	ca.us	co.uk	1730
2004	ca.us	gov.uk	8
2004	childline.uk	co.uk	6
2004	co.ao	co.uk	2
2004	co.ke	org.uk	4
2004	co.ke	ac.uk	54
2004	co.ke	sch.uk	4
2004	co.ke	co.uk	156
2004	co.ke	gov.uk	7
2004	co.tz	org.uk	16
2004	co.tz	ac.uk	6
2004	co.tz	co.uk	100
2004	co.tz	gov.uk	7
2004	co.yu	org.uk	94
2004	co.yu	ac.uk	52
2004	co.yu	co.uk	1190
2004	co.yu	gov.uk	3
2004	co.yu	net.uk	2
2004	com.ar	org.uk	306
2004	com.ar	ltd.uk	4
2004	com.ar	ac.uk	212
2004	com.ar	sch.uk	8
2004	com.ar	co.uk	5728
2004	com.ar	gov.uk	59
2004	com.ar	net.uk	78
2004	com.ar	me.uk	12
2004	com.kh	org.uk	8
2004	com.kh	co.uk	16
2004	com.kh	gov.uk	4
2004	edu.np	ac.uk	76
2004	edu.np	co.uk	4
2004	globalweb-co.uk	co.uk	10
2004	go.uk	org.uk	12
2004	go.uk	ac.uk	2
2004	go.uk	nhs.uk	2
2004	go.uk	co.uk	10
2004	go.uk	gov.uk	18
2004	gov.bn	ac.uk	18
2004	gov.bn	co.uk	66
2004	gov.gi	co.uk	14
2004	gov.gi	gov.uk	12
2004	gov.mw	co.uk	14
2004	hekinan.aichi.jp	ac.uk	8
2004	hn	org.uk	22
2004	hn	ac.uk	62
2004	hn	co.uk	94
2004	hn	gov.uk	11
2004	k999org.uk	co.uk	8
2004	kishiwada.osaka.jp	ac.uk	8
2004	maruyama.chiba.jp	co.uk	6
2004	nj.us	org.uk	19
2004	nj.us	ac.uk	48
2004	nj.us	sch.uk	4
2004	nj.us	co.uk	424
2004	odpm.uk	org.uk	2
2004	ohchi.shimane.jp	ac.uk	6
2004	org.bh	org.uk	10
2004	org.bh	co.uk	28
2004	org.bh	gov.uk	2
2004	oslo.no	co.uk	32
2004	pappumobile.uk	co.uk	10
2004	parllament.uk	org.uk	2
2004	qc.ca	org.uk	204
2004	qc.ca	ac.uk	244
2004	qc.ca	sch.uk	6
2004	qc.ca	co.uk	1812
2004	qc.ca	gov.uk	2
2004	salvationarmyorg.uk	org.uk	2
2004	slask.pl	co.uk	2
2004	suzu.ishikawa.jp	co.uk	4
2004	tas.edu.au	org.uk	10
2004	tas.edu.au	co.uk	16
2004	tokyo.jp	co.uk	42
2004	tokyo.jp	null	2
2004	tx.us	org.uk	151
2004	tx.us	ac.uk	92
2004	tx.us	nhs.uk	12
2004	tx.us	co.uk	1110
2004	tx.us	gov.uk	3
2004	uk	ac.uk	74
2004	uk	nhs.uk	22
2004	uk	co.uk	22
2004	uk	gov.uk	78
2004	uk	null	2
2004	ukcosa.uk	ac.uk	10
2004	williamsf1-co.uk	co.uk	10
2005	ac.ir	org.uk	5
2005	ac.ir	ac.uk	108
2005	ac.ir	co.uk	88
2005	ac.pa	org.uk	3
2005	ac.pa	co.uk	4
2005	american-sports-cars-co.uk	co.uk	32
2005	asahi.chiba.jp	co.uk	4
2005	askjeeves.uk	ac.uk	4
2005	bi	org.uk	3
2005	bi	co.uk	82
2005	bialowieza.pl	org.uk	1
2005	bialowieza.pl	ac.uk	2
2005	bialowieza.pl	co.uk	3
2005	chitose.hokkaido.jp	co.uk	5
2005	co.ba	org.uk	2
2005	co.ba	co.uk	208
2005	co.ba	null	8
2005	com.eg	org.uk	13
2005	com.eg	co.uk	109
2005	com.hn	co.uk	3
2005	com.uk	org.uk	62
2005	com.uk	ac.uk	20
2005	com.uk	sch.uk	4
2005	com.uk	co.uk	92
2005	crotone.it	org.uk	2
2005	crotone.it	co.uk	8
2005	freeserveco.uk	org.uk	15
2005	freeserveco.uk	co.uk	10
2005	gd	co.uk	3
2005	gorlice.pl	ac.uk	6
2005	gorlice.pl	co.uk	62
2005	gov.do	org.uk	3
2005	gov.do	ac.uk	1
2005	gov.do	co.uk	34
2005	gov.do	gov.uk	2
2005	in.th	org.uk	3
2005	in.th	co.uk	97
2005	in.th	null	8
2005	inf.cu	co.uk	8
2005	info.ve	ac.uk	4
2005	info.ve	co.uk	12
2005	lg.ua	co.uk	12
2005	mi.it	org.uk	23
2005	mi.it	ac.uk	16
2005	mi.it	co.uk	112
2005	mr	co.uk	21
2005	mr	gov.uk	1
2005	mus.br	org.uk	13
2005	mus.br	co.uk	12
2005	net.lb	org.uk	8
2005	net.lb	co.uk	111
2005	nic.ve	co.uk	3
2005	sci.eg	co.uk	11
2005	sejny.pl	ac.uk	6
2005	sejny.pl	co.uk	57
2005	sezampro.yu	co.uk	29
2005	shimizu.shizuoka.jp	co.uk	2
2005	tadcaster.uk	co.uk	6
2005	uk.com	org.uk	3302
2005	uk.com	plc.uk	2
2005	uk.com	ltd.uk	117
2005	uk.com	ac.uk	1240
2005	uk.com	sch.uk	71
2005	uk.com	nhs.uk	57
2005	uk.com	co.uk	194651
2005	uk.com	net.uk	133
2005	uk.com	gov.uk	835
2005	uk.com	police.uk	25
2005	uk.com	me.uk	1046
2005	uk.com	null	1788
2005	weaversco.uk	org.uk	2
2005	weaversco.uk	co.uk	9
2005	wwhelsinki.uk	co.uk	1
2006	ac.bd	ac.uk	2
2006	ac.bd	co.uk	4
2006	asn.au	org.uk	306
2006	asn.au	ac.uk	147
2006	asn.au	nhs.uk	2
2006	asn.au	sch.uk	11
2006	asn.au	co.uk	694
2006	asn.au	gov.uk	7
2006	asn.au	me.uk	20
2006	bedzin.pl	co.uk	100
2006	br	org.uk	92
2006	br	ac.uk	594
2006	br	sch.uk	1
2006	br	co.uk	433
2006	br	me.uk	2
2006	c.la	co.uk	6
2006	com.et	org.uk	28
2006	com.et	ac.uk	4
2006	com.et	co.uk	11
2006	com.gh	org.uk	1
2006	com.gh	co.uk	12
2006	com.gh	gov.uk	1
2006	com.jo	ac.uk	5
2006	com.jo	co.uk	156
2006	com.jo	gov.uk	1
2006	com.lc	ac.uk	1
2006	com.lc	co.uk	3
2006	com.lc	sch.uk	1
2006	com.mv	org.uk	22
2006	com.mv	co.uk	75
2006	cosmos-holidays.uk	co.uk	3
2006	dn.ua	co.uk	18
2006	dn.ua	me.uk	1
2006	dn.ua	null	1
2006	edu.bn	ac.uk	3
2006	edu.bn	co.uk	2
2006	edu.uy	org.uk	10
2006	edu.uy	ac.uk	41
2006	edu.uy	co.uk	29
2006	fhsk.se	co.uk	2
2006	gm	org.uk	38
2006	gm	ac.uk	18
2006	gm	co.uk	70
2006	gov.au	org.uk	683
2006	gov.au	ltd.uk	1
2006	gov.au	ac.uk	1647
2006	gov.au	nhs.uk	1
2006	gov.au	sch.uk	13
2006	gov.au	co.uk	2374
2006	gov.au	net.uk	1
2006	gov.au	gov.uk	217
2006	gov.au	mod.uk	6
2006	gov.au	null	2
2006	gov.au	me.uk	11
2006	gov.ua	org.uk	35
2006	gov.ua	ac.uk	14
2006	gov.ua	co.uk	80
2006	gov.ua	gov.uk	3
2006	indsoc.uk	nhs.uk	3
2006	k12.tr	org.uk	4
2006	k12.tr	ac.uk	3
2006	k12.tr	co.uk	5
2006	kochi.jp	co.uk	2
2006	kuban.ru	co.uk	8
2006	livesolutionsco.uk	co.uk	1
2006	london.museum	org.uk	13
2006	miyagi.jp	ac.uk	3
2006	miyagi.jp	co.uk	1
2006	net.gt	co.uk	2
2006	net.gt	gov.uk	2
2006	net.ve	org.uk	3
2006	net.ve	co.uk	6
2006	nsw.edu.au	org.uk	6
2006	nsw.edu.au	ac.uk	5
2006	nsw.edu.au	co.uk	50
2006	nsw.edu.au	gov.uk	10
2006	of.no	co.uk	1
2006	ogv.uk	ac.uk	1
2006	org.fj	org.uk	6
2006	org.fj	ac.uk	13
2006	org.fj	co.uk	13
2006	org.sg	org.uk	153
2006	org.sg	ac.uk	69
2006	org.sg	co.uk	353
2006	org.sg	gov.uk	32
2006	org.sg	null	1
2006	org.vn	org.uk	84
2006	org.vn	ac.uk	5
2006	org.vn	co.uk	69
2006	org.vn	gov.uk	1
2006	org.vn	null	1
2006	org.yu	org.uk	39
2006	org.yu	ac.uk	38
2006	org.yu	co.uk	253
2006	org.yu	null	1
2006	organisation.uk	co.uk	1
2006	rec.br	co.uk	2
2006	rm.it	org.uk	6
2006	rm.it	co.uk	17
2006	ta.it	co.uk	3
2006	tj	org.uk	3
2006	tj	co.uk	8
2006	tj	me.uk	1
2006	toyama.toyama.jp	ac.uk	3
2006	walbrzych.pl	org.uk	1
2006	walbrzych.pl	co.uk	16
2006	za.net	org.uk	10
2006	za.net	co.uk	103
2006	za.net	me.uk	1
2007	ac.id	org.uk	17
2007	ac.id	ac.uk	106
2007	ac.id	co.uk	926
2007	askjeeves.uk	ac.uk	1
2007	cci.fr	org.uk	7
2007	cci.fr	ac.uk	9
2007	cci.fr	co.uk	52
2007	co.it	ac.uk	9
2007	co.it	co.uk	7
2007	com.ag	org.uk	37
2007	com.ag	ac.uk	2
2007	com.ag	co.uk	17
2007	com.bz	org.uk	39
2007	com.bz	ac.uk	4
2007	com.bz	co.uk	28
2007	com.gu	co.uk	1
2007	com.tr	org.uk	167
2007	com.tr	ac.uk	178
2007	com.tr	co.uk	11739
2007	com.tr	gov.uk	2
2007	com.tr	me.uk	49
2007	dc.us	org.uk	5
2007	dc.us	co.uk	3
2007	e-burg.ru	co.uk	1
2007	edu.do	co.uk	3
2007	fukushima.jp	co.uk	2
2007	fukuyama.hiroshima.jp	ac.uk	2
2007	gov.je	org.uk	17
2007	gov.je	bl.uk	1
2007	gov.je	ac.uk	4
2007	gov.je	nhs.uk	6
2007	gov.je	co.uk	107
2007	gov.je	net.uk	1
2007	gov.je	gov.uk	28
2007	gov.ml	co.uk	2
2007	gov.ps	org.uk	11
2007	gov.ps	co.uk	5
2007	gov.ps	gov.uk	1
2007	index20.ve	co.uk	2
2007	k.se	ac.uk	2
2007	kommune.no	org.uk	8
2007	kommune.no	co.uk	5
2007	kumamoto.jp	ac.uk	2
2007	kumamoto.jp	co.uk	1
2007	leedsgov.uk	co.uk	1
2007	nat.tn	co.uk	5
2007	nat.tn	gov.uk	3
2007	ne	org.uk	9
2007	ne	ac.uk	1
2007	ne	co.uk	91
2007	ne	net.uk	2
2007	net.ki	org.uk	1
2007	net.ki	co.uk	1
2007	net.np	co.uk	8
2007	nis.za	org.uk	5
2007	nis.za	co.uk	1
2007	north.museum	ac.uk	2
2007	notaires.fr	co.uk	20
2007	oldlandmotorco.uk	co.uk	2
2007	org.hk	org.uk	226
2007	org.hk	ac.uk	186
2007	org.hk	co.uk	285
2007	org.hk	gov.uk	39
2007	org.hk	me.uk	14
2007	osaka.jp	org.uk	3
2007	osaka.jp	ac.uk	2
2007	osaka.jp	co.uk	25
2007	pro.br	org.uk	24
2007	pro.br	ac.uk	5
2007	pro.br	co.uk	46
2007	radom.pl	co.uk	125
2007	rg.uk	org.uk	5
2007	savethechildrenorg.uk	co.uk	8
2007	scottish-parliament.uk	org.uk	2
2007	shibecha.hokkaido.jp	co.uk	10
2007	sibenik.museum	ac.uk	2
2007	te.ua	org.uk	5
2007	te.ua	co.uk	4
2007	thejazzagency.uk	co.uk	3
2007	tomsk.ru	co.uk	7
2007	udporg.uk	co.uk	1
2007	usb.ve	org.uk	2
2007	usb.ve	ac.uk	82
2007	usb.ve	co.uk	5
2007	vg	org.uk	87
2007	vg	ac.uk	8
2007	vg	co.uk	902
2007	vg	me.uk	1
2007	vg	null	1
2007	wlocl.pl	co.uk	71
2007	wwf-org.uk	co.uk	1
2007	xz.cn	co.uk	1
2007	yamal.ru	co.uk	20
2008	aq	co.uk	5
2008	asakuchi.okayama.jp	co.uk	1
2008	asso.mc	org.uk	4
2008	asso.mc	co.uk	3
2008	bl.uk	org.uk	2226
2008	bl.uk	bl.uk	112
2008	bl.uk	ac.uk	539
2008	bl.uk	nhs.uk	3
2008	bl.uk	sch.uk	7
2008	bl.uk	co.uk	1943
2008	bl.uk	net.uk	3
2008	bl.uk	gov.uk	101
2008	born.il	org.uk	2
2008	buzen.fukuoka.jp	co.uk	1
2008	cat	org.uk	11
2008	cat	ac.uk	14
2008	cat	co.uk	836
2008	cat	me.uk	2
2008	cg.yu	org.uk	3
2008	cg.yu	co.uk	62
2008	cg.yu	gov.uk	1
2008	com.pg	org.uk	4
2008	com.pg	co.uk	15
2008	edogawa.tokyo.jp	co.uk	1
2008	edu.ph	org.uk	13
2008	edu.ph	ac.uk	11
2008	edu.ph	co.uk	801
2008	edu.ph	me.uk	1
2008	gov.my	org.uk	2
2008	gov.my	ac.uk	20
2008	gov.my	co.uk	3199
2008	gov.om	ac.uk	4
2008	gov.om	co.uk	24
2008	gov.qa	org.uk	3
2008	gov.qa	co.uk	9
2008	himeji.hyogo.jp	co.uk	2
2008	int.ru	co.uk	1
2008	is	org.uk	179
2008	is	ac.uk	116
2008	is	co.uk	2610
2008	is	gov.uk	33
2008	is	me.uk	5
2008	jaworzno.pl	org.uk	1
2008	jaworzno.pl	co.uk	12
2008	js.cn	co.uk	5
2008	kagawa.jp	co.uk	11
2008	kg	org.uk	11
2008	kg	co.uk	58
2008	kg	me.uk	2
2008	mil	org.uk	185
2008	mil	ac.uk	346
2008	mil	co.uk	1566
2008	mil	me.uk	1
2008	mil.ec	co.uk	1
2008	mil.pl	ac.uk	3
2008	mil.pl	co.uk	23
2008	museum	org.uk	12
2008	museum	ac.uk	5
2008	museum	co.uk	209
2008	museum	gov.uk	13
2008	net.ba	co.uk	15
2008	org.ge	org.uk	16
2008	org.ge	co.uk	13
2008	org.ge	me.uk	2
2008	pkcgov.uk	co.uk	1
2008	ptt.yu	co.uk	13
2008	si	org.uk	214
2008	si	ac.uk	422
2008	si	sch.uk	2
2008	si	co.uk	3230
2008	si	gov.uk	8
2008	si	null	4
2008	si	me.uk	31
2008	tas.gov.au	org.uk	2
2008	tas.gov.au	ac.uk	9
2008	tas.gov.au	sch.uk	15
2008	tas.gov.au	co.uk	222
2008	volgograd.ru	org.uk	6
2008	volgograd.ru	co.uk	9
2008	walbrzych.pl	co.uk	5
2008	walbrzych.pl	gov.uk	9
2008	wiki.br	co.uk	3
2008	yatsushiro.kumamoto.jp	co.uk	2
2009	aerotechco.uk	co.uk	1
2009	az	org.uk	11
2009	az	ac.uk	3
2009	az	co.uk	47
2009	az	gov.uk	9
2009	az	me.uk	11
2009	cn	org.uk	67
2009	cn	plc.uk	21
2009	cn	ac.uk	63
2009	cn	co.uk	7250
2009	cn	null	1
2009	cn	me.uk	9
2009	co.ve	ac.uk	1
2009	co.ve	co.uk	2
2009	co.ve	me.uk	49
2009	com.bd	co.uk	8
2009	com.bd	me.uk	9
2009	com.hr	org.uk	29
2009	com.hr	ac.uk	5
2009	com.hr	co.uk	10347
2009	com.ky	org.uk	1
2009	com.ky	co.uk	4
2009	com.pt	org.uk	1
2009	com.pt	ac.uk	1
2009	com.pt	co.uk	2378
2009	edu.mn	ac.uk	2
2009	edu.mn	co.uk	1
2009	freeserve.uk	org.uk	1
2009	fukushima.jp	co.uk	3
2009	gov.al	co.uk	3
2009	gov.in	org.uk	2
2009	gov.in	ac.uk	27
2009	gov.in	co.uk	19
2009	gov.tw	org.uk	7
2009	gov.tw	ac.uk	7
2009	gov.tw	co.uk	16
2009	hhs.uk	ac.uk	1
2009	in.ua	org.uk	1
2009	in.ua	co.uk	11
2009	lg.jp	co.uk	10
2009	md	org.uk	5
2009	md	ac.uk	5
2009	md	nhs.uk	1
2009	md	co.uk	112
2009	md	gov.uk	9
2009	md	me.uk	1
2009	museum.no	co.uk	2
2009	nagoya.jp	co.uk	3
2009	name	org.uk	65
2009	name	ac.uk	18
2009	name	co.uk	1798
2009	name	net.uk	1
2009	name	null	3
2009	name	me.uk	1165
2009	net.my	org.uk	3
2009	net.my	co.uk	6
2009	or.uk	org.uk	4
2009	or.uk	co.uk	5
2009	org.af	org.uk	5
2009	org.af	co.uk	2
2009	org.gt	org.uk	6
2009	org.ve	org.uk	4
2009	org.ve	ac.uk	2
2009	org.ve	co.uk	6
2009	org.ve	gov.uk	6
2009	photo-jco.uk	co.uk	4
2009	pk	co.uk	36
2009	qld.edu.au	org.uk	1
2009	qld.edu.au	co.uk	1
2009	saratov.ru	ac.uk	1
2009	sr	co.uk	1
2009	tourism.tn	co.uk	1
1996	edu.sg	co.uk	1
1996	ga.us	co.uk	2
1996	gen.nz	ac.uk	2
1996	hr	ac.uk	5
1996	hr	co.uk	6
1996	mo.us	ac.uk	1
1996	mo.us	co.uk	1
1996	net.cn	co.uk	1
1996	nt.ca	co.uk	1
1996	pt	ac.uk	14
1996	pt	co.uk	15
1996	suzuka.mie.jp	co.uk	1
1997	ac.id	ac.uk	2
1997	ac.id	co.uk	6
1997	bm	ac.uk	2
1997	bm	co.uk	20
1997	cam.au	co.uk	2
1997	com.co	ac.uk	5
1997	com.co	co.uk	20
1997	com.ec	co.uk	13
